pizza_id,order_id,pizza_name,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,num_of_ingredients
1219,530,The Southwest Chicken Pizza,1,10/03/2015,12:25,20.75,,L,Chicken,8
1220,530,The Spicy Italian Pizza,1,10/03/2015,12:25,16.5,,M,Supreme,6
1221,531,The California Chicken Pizza,2,10/03/2015,12:27,20.75,,L,Chicken,7
1222,532,The Four Cheese Pizza,1,10/03/2015,12:29,17.95,,L,Veggie,5
1223,533,The Hawaiian Pizza,1,10/03/2015,12:34,16.5,,L,Classic,3
1224,533,The Italian Capocollo Pizza,1,10/03/2015,12:34,20.5,,L,Classic,6
1225,533,The Pepperoni Pizza,1,10/03/2015,12:34,12.5,,M,Classic,2
1226,534,The Chicken Pesto Pizza,1,10/03/2015,12:39,12.75,,S,Chicken,6
1227,534,The Five Cheese Pizza,1,10/03/2015,12:39,18.5,,L,Veggie,6
1228,534,The Hawaiian Pizza,1,10/03/2015,12:39,16.5,,L,Classic,3
1229,534,The Italian Supreme Pizza,1,10/03/2015,12:39,20.75,,L,Supreme,6
1230,534,The Pepperoni Pizza,1,10/03/2015,12:39,12.5,,M,Classic,2
1231,534,The Pepperoni Pizza,1,10/03/2015,12:39,9.75,,S,Classic,2
1232,534,The Pepper Salami Pizza,1,10/03/2015,12:39,20.75,,L,Supreme,6
1233,534,The Soppressata Pizza,1,10/03/2015,12:39,20.75,,L,Supreme,5
1234,534,The Vegetables + Vegetables Pizza,1,10/03/2015,12:39,16,,M,Veggie,8
1235,535,The Spicy Italian Pizza,1,10/03/2015,12:47,20.75,,L,Supreme,6
1236,536,The Big Meat Pizza,1,10/03/2015,12:50,12,,S,Classic,4
1237,537,The Spinach and Feta Pizza,1,10/03/2015,12:53,12,,S,Veggie,5
1238,538,The Big Meat Pizza,1,10/03/2015,12:56,12,,S,Classic,4
1239,538,The Chicken Alfredo Pizza,1,10/03/2015,12:56,16.75,,M,Chicken,6
1240,538,The Napolitana Pizza,1,10/03/2015,12:56,16,,M,Classic,5
1241,538,The Spinach and Feta Pizza,1,10/03/2015,12:56,16,,M,Veggie,5
1242,539,The Four Cheese Pizza,1,10/03/2015,13:04,14.75,,M,Veggie,5
1243,540,The Classic Deluxe Pizza,1,10/03/2015,13:09,12,,S,Classic,5
1244,540,The Mexicana Pizza,1,10/03/2015,13:09,20.25,,L,Veggie,8
1245,541,The Classic Deluxe Pizza,1,10/03/2015,13:11,20.5,,L,Classic,5
1246,542,The California Chicken Pizza,1,10/03/2015,13:19,16.75,,M,Chicken,7
1247,542,The Classic Deluxe Pizza,1,10/03/2015,13:19,16,,M,Classic,5
1248,542,The Italian Vegetables Pizza,1,10/03/2015,13:19,16.75,,M,Veggie,7
1249,542,The Spinach and Feta Pizza,1,10/03/2015,13:19,16,,M,Veggie,5
1250,543,The Four Cheese Pizza,1,10/03/2015,13:25,17.95,,L,Veggie,5
1251,543,The Pepper Salami Pizza,1,10/03/2015,13:25,20.75,,L,Supreme,6
1252,543,The Vegetables + Vegetables Pizza,1,10/03/2015,13:25,12,,S,Veggie,8
1253,544,The Thai Chicken Pizza,1,10/03/2015,13:33,20.75,,L,Chicken,5
1254,545,The Spicy Italian Pizza,1,10/03/2015,13:41,16.5,,M,Supreme,6
1255,546,The Barbecue Chicken Pizza,1,10/03/2015,13:43,12.75,,S,Chicken,6
1256,546,The Four Cheese Pizza,1,10/03/2015,13:43,14.75,,M,Veggie,5
1257,547,The Chicken Pesto Pizza,1,10/03/2015,13:55,12.75,,S,Chicken,6
1258,547,The Classic Deluxe Pizza,1,10/03/2015,13:55,12,,S,Classic,5
1259,547,The Hawaiian Pizza,1,10/03/2015,13:55,16.5,,L,Classic,3
1260,547,The Italian Vegetables Pizza,1,10/03/2015,13:55,12.75,,S,Veggie,7
1261,547,The Mexicana Pizza,1,10/03/2015,13:55,16,,M,Veggie,8
1262,547,The Sicilian Pizza,1,10/03/2015,13:55,20.25,,L,Supreme,6
1263,547,The Spinach Pesto Pizza,1,10/03/2015,13:55,20.75,,L,Veggie,6
1264,547,The Thai Chicken Pizza,1,10/03/2015,13:55,20.75,,L,Chicken,5
1265,547,The Vegetables + Vegetables Pizza,1,10/03/2015,13:55,16,,M,Veggie,8
1266,548,The Four Cheese Pizza,1,10/03/2015,14:06,17.95,,L,Veggie,5
1267,548,The Hawaiian Pizza,1,10/03/2015,14:06,10.5,,S,Classic,3
1268,548,The Pepperoni Pizza,1,10/03/2015,14:06,12.5,,M,Classic,2
1269,548,The Vegetables + Vegetables Pizza,1,10/03/2015,14:06,12,,S,Veggie,8
1270,549,The Barbecue Chicken Pizza,1,10/03/2015,14:36,20.75,,L,Chicken,6
1271,550,The Classic Deluxe Pizza,1,10/03/2015,14:38,16,,M,Classic,5
1272,550,The Greek Pizza,1,10/03/2015,14:38,12,,S,Classic,6
1273,551,The Southwest Chicken Pizza,1,10/03/2015,14:41,20.75,,L,Chicken,8
1274,552,The Barbecue Chicken Pizza,1,10/03/2015,14:53,16.75,,M,Chicken,6
1275,552,"The Pepperoni, Mushroom, and Peppers Pizza",1,10/03/2015,14:53,11,,S,Classic,3
1276,553,The Classic Deluxe Pizza,1,10/03/2015,14:53,12,,S,Classic,5
1277,553,The Spinach Pesto Pizza,1,10/03/2015,14:53,20.75,,L,Veggie,6
1278,553,The Thai Chicken Pizza,1,10/03/2015,14:53,20.75,,L,Chicken,5
1279,554,The Thai Chicken Pizza,1,10/03/2015,14:56,12.75,,S,Chicken,5
1280,555,The Mexicana Pizza,1,10/03/2015,14:58,20.25,,L,Veggie,8
1281,556,The Mediterranean Pizza,1,10/03/2015,15:01,20.25,,L,Veggie,7
1282,556,The Thai Chicken Pizza,1,10/03/2015,15:01,20.75,,L,Chicken,5
1283,557,The Big Meat Pizza,1,10/03/2015,15:42,12,,S,Classic,4
1284,557,The Five Cheese Pizza,1,10/03/2015,15:42,18.5,,L,Veggie,6
1285,557,The Southwest Chicken Pizza,1,10/03/2015,15:42,12.75,,S,Chicken,8
1286,558,"The Pepperoni, Mushroom, and Peppers Pizza",1,10/03/2015,15:48,11,,S,Classic,3
1287,558,The Greek Pizza,1,10/03/2015,15:48,20.5,,L,Classic,6
1288,559,The Brie Carre Pizza,1,10/03/2015,16:04,23.65,,S,Supreme,6
1289,559,The Four Cheese Pizza,1,10/03/2015,16:04,17.95,,L,Veggie,5
1290,559,The Italian Supreme Pizza,1,10/03/2015,16:04,16.5,,M,Supreme,6
1291,559,The Spicy Italian Pizza,1,10/03/2015,16:04,20.75,,L,Supreme,6
1292,560,The California Chicken Pizza,1,10/03/2015,16:43,16.75,,M,Chicken,7
1293,560,The Southwest Chicken Pizza,1,10/03/2015,16:43,16.75,,M,Chicken,8
1294,561,The Green Garden Pizza,1,10/03/2015,16:43,12,,S,Veggie,5
1295,561,The Thai Chicken Pizza,1,10/03/2015,16:43,20.75,,L,Chicken,5
1296,562,The Four Cheese Pizza,1,10/03/2015,16:49,17.95,,L,Veggie,5
1297,562,The Green Garden Pizza,1,10/03/2015,16:49,16,,M,Veggie,5
1298,563,The Classic Deluxe Pizza,1,10/03/2015,17:11,12,,S,Classic,5
1299,563,The Five Cheese Pizza,1,10/03/2015,17:11,18.5,,L,Veggie,6
1300,563,The Prosciutto and Arugula Pizza,1,10/03/2015,17:11,12.5,,S,Supreme,3
1301,563,The Spicy Italian Pizza,1,10/03/2015,17:11,20.75,,L,Supreme,6
1302,564,The Big Meat Pizza,1,10/03/2015,17:13,12,,S,Classic,4
1303,565,The Mediterranean Pizza,1,10/03/2015,17:22,12,,S,Veggie,7
1304,566,The Spinach Supreme Pizza,1,10/03/2015,17:44,20.75,,L,Supreme,8
1305,567,The Chicken Pesto Pizza,1,10/03/2015,17:57,20.75,,L,Chicken,6
1306,567,The Hawaiian Pizza,1,10/03/2015,17:57,16.5,,L,Classic,3
1307,567,The Mexicana Pizza,1,10/03/2015,17:57,20.25,,L,Veggie,8
1308,567,"The Pepperoni, Mushroom, and Peppers Pizza",1,10/03/2015,17:57,11,,S,Classic,3
1309,568,The Hawaiian Pizza,1,10/03/2015,18:20,10.5,,S,Classic,3
1310,568,The Spicy Italian Pizza,1,10/03/2015,18:20,20.75,,L,Supreme,6
1311,569,The Brie Carre Pizza,1,10/03/2015,18:21,23.65,,S,Supreme,6
1312,569,The Green Garden Pizza,1,10/03/2015,18:21,16,,M,Veggie,5
1313,570,The Hawaiian Pizza,1,10/03/2015,18:30,16.5,,L,Classic,3
1314,571,The Italian Capocollo Pizza,1,10/03/2015,18:42,20.5,,L,Classic,6
1315,572,The Big Meat Pizza,1,10/03/2015,18:45,12,,S,Classic,4
1316,572,The Chicken Pesto Pizza,1,10/03/2015,18:45,20.75,,L,Chicken,6
1317,573,The Big Meat Pizza,1,10/03/2015,19:10,12,,S,Classic,4
1318,573,The Pepperoni Pizza,1,10/03/2015,19:10,9.75,,S,Classic,2
1319,573,The Sicilian Pizza,1,10/03/2015,19:10,20.25,,L,Supreme,6
1320,573,The Spicy Italian Pizza,1,10/03/2015,19:10,12.5,,S,Supreme,6
1321,574,The Southwest Chicken Pizza,1,10/03/2015,19:14,20.75,,L,Chicken,8
1322,575,The Barbecue Chicken Pizza,1,10/03/2015,19:30,16.75,,M,Chicken,6
1323,575,The Italian Capocollo Pizza,1,10/03/2015,19:30,20.5,,L,Classic,6
1324,575,The Mexicana Pizza,1,10/03/2015,19:30,16,,M,Veggie,8
1325,575,The Vegetables + Vegetables Pizza,1,10/03/2015,19:30,12,,S,Veggie,8
1326,576,The Big Meat Pizza,1,10/03/2015,20:08,12,,S,Classic,4
1327,576,The Napolitana Pizza,1,10/03/2015,20:08,20.5,,L,Classic,5
1328,577,The Italian Supreme Pizza,1,10/03/2015,20:17,20.75,,L,Supreme,6
1329,577,"The Pepperoni, Mushroom, and Peppers Pizza",1,10/03/2015,20:17,11,,S,Classic,3
1330,578,The Barbecue Chicken Pizza,1,10/03/2015,20:20,20.75,,L,Chicken,6
1331,578,The Four Cheese Pizza,1,10/03/2015,20:20,14.75,,M,Veggie,5
1332,578,The Mexicana Pizza,1,10/03/2015,20:20,16,,M,Veggie,8
1333,578,The Spicy Italian Pizza,1,10/03/2015,20:20,20.75,,L,Supreme,6
1334,579,The California Chicken Pizza,1,10/03/2015,20:45,20.75,,L,Chicken,7
1335,579,The Italian Capocollo Pizza,1,10/03/2015,20:45,20.5,,L,Classic,6
1336,579,The Italian Vegetables Pizza,1,10/03/2015,20:45,16.75,,M,Veggie,7
1337,579,The Sicilian Pizza,1,10/03/2015,20:45,16.25,,M,Supreme,6
1338,580,The Four Cheese Pizza,1,10/03/2015,20:55,17.95,,L,Veggie,5
1339,580,The Italian Capocollo Pizza,1,10/03/2015,20:55,20.5,,L,Classic,6
1340,580,The Italian Supreme Pizza,1,10/03/2015,20:55,12.5,,S,Supreme,6
1341,580,The Thai Chicken Pizza,1,10/03/2015,20:55,20.75,,L,Chicken,5
1342,581,The Four Cheese Pizza,1,10/03/2015,21:05,17.95,,L,Veggie,5
1343,581,The Green Garden Pizza,1,10/03/2015,21:05,12,,S,Veggie,5
1344,582,The Big Meat Pizza,1,10/03/2015,21:23,12,,S,Classic,4
1345,582,The Chicken Pesto Pizza,1,10/03/2015,21:23,16.75,,M,Chicken,6
1346,582,The Thai Chicken Pizza,1,10/03/2015,21:23,20.75,,L,Chicken,5
1347,583,The Spicy Italian Pizza,1,10/03/2015,22:13,20.75,,L,Supreme,6
1348,584,The Sicilian Pizza,1,10/03/2015,22:18,20.25,,L,Supreme,6
1349,585,The Vegetables + Vegetables Pizza,1,11/03/2015,12:01,20.25,,L,Veggie,8
1350,586,The Thai Chicken Pizza,1,11/03/2015,12:02,12.75,,S,Chicken,5
1351,587,The Southwest Chicken Pizza,1,11/03/2015,12:06,20.75,,L,Chicken,8
1352,588,The Pepper Salami Pizza,1,11/03/2015,12:10,20.75,,L,Supreme,6
1353,589,The Napolitana Pizza,1,11/03/2015,12:17,20.5,,L,Classic,5
1354,590,The Napolitana Pizza,1,11/03/2015,12:31,12,,S,Classic,5
1355,590,"The Pepperoni, Mushroom, and Peppers Pizza",1,11/03/2015,12:31,17.5,,L,Classic,3
1356,591,The Brie Carre Pizza,1,11/03/2015,12:37,23.65,,S,Supreme,6
1357,591,The Five Cheese Pizza,1,11/03/2015,12:37,18.5,,L,Veggie,6
1358,591,The Hawaiian Pizza,1,11/03/2015,12:37,16.5,,L,Classic,3
1359,591,The Italian Vegetables Pizza,1,11/03/2015,12:37,16.75,,M,Veggie,7
1360,592,The Mediterranean Pizza,1,11/03/2015,12:44,16,,M,Veggie,7
1361,592,The Southwest Chicken Pizza,1,11/03/2015,12:44,16.75,,M,Chicken,8
1362,592,The Vegetables + Vegetables Pizza,1,11/03/2015,12:44,20.25,,L,Veggie,8
1363,593,The Big Meat Pizza,2,11/03/2015,12:53,12,,S,Classic,4
1364,593,The Calabrese Pizza,1,11/03/2015,12:53,16.25,,M,Supreme,6
1365,593,The California Chicken Pizza,1,11/03/2015,12:53,20.75,,L,Chicken,7
1366,593,The Chicken Alfredo Pizza,1,11/03/2015,12:53,20.75,,L,Chicken,6
1367,593,The Five Cheese Pizza,1,11/03/2015,12:53,18.5,,L,Veggie,6
1368,593,The Green Garden Pizza,1,11/03/2015,12:53,16,,M,Veggie,5
1369,593,The Hawaiian Pizza,1,11/03/2015,12:53,10.5,,S,Classic,3
1370,593,The Italian Supreme Pizza,1,11/03/2015,12:53,16.5,,M,Supreme,6
1371,593,The Mexicana Pizza,1,11/03/2015,12:53,16,,M,Veggie,8
1372,593,The Thai Chicken Pizza,1,11/03/2015,12:53,20.75,,L,Chicken,5
1373,593,The Greek Pizza,1,11/03/2015,12:53,12,,S,Classic,6
1374,594,The Five Cheese Pizza,1,11/03/2015,12:54,18.5,,L,Veggie,6
1375,594,The Pepperoni Pizza,1,11/03/2015,12:54,12.5,,M,Classic,2
1376,594,The Spinach and Feta Pizza,1,11/03/2015,12:54,12,,S,Veggie,5
1377,594,The Thai Chicken Pizza,1,11/03/2015,12:54,16.75,,M,Chicken,5
1378,595,The Barbecue Chicken Pizza,1,11/03/2015,13:00,12.75,,S,Chicken,6
1379,596,The Sicilian Pizza,1,11/03/2015,13:07,12.25,,S,Supreme,6
1380,597,The Thai Chicken Pizza,1,11/03/2015,13:09,20.75,,L,Chicken,5
1381,598,The Southwest Chicken Pizza,1,11/03/2015,13:20,12.75,,S,Chicken,8
1382,599,The Five Cheese Pizza,1,11/03/2015,13:21,18.5,,L,Veggie,6
1383,600,The Calabrese Pizza,1,11/03/2015,13:22,20.25,,L,Supreme,6
1384,600,The California Chicken Pizza,1,11/03/2015,13:22,20.75,,L,Chicken,7
1385,600,The Southwest Chicken Pizza,1,11/03/2015,13:22,16.75,,M,Chicken,8
1386,601,The Barbecue Chicken Pizza,1,11/03/2015,13:45,16.75,,M,Chicken,6
1387,601,The Barbecue Chicken Pizza,1,11/03/2015,13:45,12.75,,S,Chicken,6
1388,601,The Classic Deluxe Pizza,1,11/03/2015,13:45,16,,M,Classic,5
1389,601,The Mediterranean Pizza,1,11/03/2015,13:45,12,,S,Veggie,7
1390,601,The Mexicana Pizza,1,11/03/2015,13:45,16,,M,Veggie,8
1391,601,The Pepperoni Pizza,1,11/03/2015,13:45,12.5,,M,Classic,2
1392,601,The Vegetables + Vegetables Pizza,1,11/03/2015,13:45,20.25,,L,Veggie,8
1393,602,The Green Garden Pizza,1,11/03/2015,13:49,12,,S,Veggie,5
1394,602,The Mexicana Pizza,1,11/03/2015,13:49,20.25,,L,Veggie,8
1395,602,The Southwest Chicken Pizza,1,11/03/2015,13:49,12.75,,S,Chicken,8
1396,602,The Spinach Supreme Pizza,1,11/03/2015,13:49,12.5,,S,Supreme,8
1397,603,The Southwest Chicken Pizza,1,11/03/2015,14:05,20.75,,L,Chicken,8
1398,604,The Four Cheese Pizza,1,11/03/2015,14:23,17.95,,L,Veggie,5
1399,604,The Italian Capocollo Pizza,1,11/03/2015,14:23,20.5,,L,Classic,6
1400,605,The California Chicken Pizza,1,11/03/2015,14:25,20.75,,L,Chicken,7
1401,605,The Thai Chicken Pizza,1,11/03/2015,14:25,20.75,,L,Chicken,5
1402,606,The Classic Deluxe Pizza,1,11/03/2015,14:33,12,,S,Classic,5
1403,606,The Prosciutto and Arugula Pizza,1,11/03/2015,14:33,12.5,,S,Supreme,3
1404,606,The Sicilian Pizza,1,11/03/2015,14:33,16.25,,M,Supreme,6
1405,606,The Greek Pizza,1,11/03/2015,14:33,25.5,,XL,Classic,6
1406,606,The Vegetables + Vegetables Pizza,1,11/03/2015,14:33,12,,S,Veggie,8
1407,607,The Spinach and Feta Pizza,1,11/03/2015,14:33,12,,S,Veggie,5
1408,608,"The Pepperoni, Mushroom, and Peppers Pizza",1,11/03/2015,14:39,11,,S,Classic,3
1409,608,The Spinach Pesto Pizza,1,11/03/2015,14:39,16.5,,M,Veggie,6
1410,609,The Four Cheese Pizza,1,11/03/2015,14:39,17.95,,L,Veggie,5
1411,610,The Pepperoni Pizza,1,11/03/2015,15:01,12.5,,M,Classic,2
1412,611,The Italian Supreme Pizza,1,11/03/2015,15:22,16.5,,M,Supreme,6
1413,612,The Prosciutto and Arugula Pizza,1,11/03/2015,15:36,16.5,,M,Supreme,3
1414,612,The Spinach Supreme Pizza,1,11/03/2015,15:36,16.5,,M,Supreme,8
1415,613,The Thai Chicken Pizza,1,11/03/2015,15:39,12.75,,S,Chicken,5
1416,614,The Big Meat Pizza,1,11/03/2015,16:20,12,,S,Classic,4
1417,614,The Greek Pizza,1,11/03/2015,16:20,25.5,,XL,Classic,6
1418,615,The Mexicana Pizza,1,11/03/2015,16:23,20.25,,L,Veggie,8
1419,615,The Soppressata Pizza,1,11/03/2015,16:23,12.5,,S,Supreme,5
1420,615,The Spinach and Feta Pizza,1,11/03/2015,16:23,16,,M,Veggie,5
1421,615,The Thai Chicken Pizza,1,11/03/2015,16:23,20.75,,L,Chicken,5
1422,616,The Mexicana Pizza,1,11/03/2015,16:25,12,,S,Veggie,8
1423,617,The Italian Capocollo Pizza,1,11/03/2015,16:37,20.5,,L,Classic,6
1424,617,The Pepper Salami Pizza,1,11/03/2015,16:37,20.75,,L,Supreme,6
1425,617,The Spicy Italian Pizza,2,11/03/2015,16:37,20.75,,L,Supreme,6
1426,618,The Thai Chicken Pizza,1,11/03/2015,16:40,12.75,,S,Chicken,5
1427,619,The California Chicken Pizza,1,11/03/2015,16:43,16.75,,M,Chicken,7
1428,619,The Five Cheese Pizza,1,11/03/2015,16:43,18.5,,L,Veggie,6
1429,620,The Brie Carre Pizza,1,11/03/2015,16:45,23.65,,S,Supreme,6
1430,620,The Mediterranean Pizza,1,11/03/2015,16:45,20.25,,L,Veggie,7
1431,620,The Sicilian Pizza,1,11/03/2015,16:45,20.25,,L,Supreme,6
1432,620,The Spicy Italian Pizza,1,11/03/2015,16:45,12.5,,S,Supreme,6
1433,621,The Soppressata Pizza,1,11/03/2015,16:49,12.5,,S,Supreme,5
1434,621,The Spinach and Feta Pizza,1,11/03/2015,16:49,20.25,,L,Veggie,5
1435,622,The Hawaiian Pizza,1,11/03/2015,16:51,16.5,,L,Classic,3
1436,622,The Italian Vegetables Pizza,1,11/03/2015,16:51,21,,L,Veggie,7
1437,623,The Southwest Chicken Pizza,1,11/03/2015,17:08,20.75,,L,Chicken,8
1438,623,The Thai Chicken Pizza,1,11/03/2015,17:08,12.75,,S,Chicken,5
1439,624,The Chicken Alfredo Pizza,1,11/03/2015,17:11,20.75,,L,Chicken,6
1440,625,The Five Cheese Pizza,1,11/03/2015,17:12,18.5,,L,Veggie,6
1441,625,The Hawaiian Pizza,1,11/03/2015,17:12,10.5,,S,Classic,3
1442,625,The Southwest Chicken Pizza,1,11/03/2015,17:12,16.75,,M,Chicken,8
1443,626,The California Chicken Pizza,1,11/03/2015,17:18,16.75,,M,Chicken,7
1444,627,The Hawaiian Pizza,1,11/03/2015,17:29,16.5,,L,Classic,3
1445,628,The Calabrese Pizza,1,11/03/2015,17:33,16.25,,M,Supreme,6
1446,628,The Mexicana Pizza,1,11/03/2015,17:33,16,,M,Veggie,8
1447,629,The Vegetables + Vegetables Pizza,1,11/03/2015,17:37,12,,S,Veggie,8
1448,630,The Southwest Chicken Pizza,1,11/03/2015,18:17,16.75,,M,Chicken,8
1449,630,The Thai Chicken Pizza,1,11/03/2015,18:17,20.75,,L,Chicken,5
1450,631,The California Chicken Pizza,1,11/03/2015,18:24,16.75,,M,Chicken,7
1451,631,The Five Cheese Pizza,1,11/03/2015,18:24,18.5,,L,Veggie,6
1452,631,The Spinach Pesto Pizza,1,11/03/2015,18:24,16.5,,M,Veggie,6
1453,632,The Big Meat Pizza,1,11/03/2015,18:27,12,,S,Classic,4
1454,632,The Four Cheese Pizza,1,11/03/2015,18:27,14.75,,M,Veggie,5
1455,632,The Pepperoni Pizza,1,11/03/2015,18:27,9.75,,S,Classic,2
1456,633,The Classic Deluxe Pizza,1,11/03/2015,18:28,12,,S,Classic,5
1457,634,The Four Cheese Pizza,1,11/03/2015,18:33,14.75,,M,Veggie,5
1458,635,The Pepper Salami Pizza,1,11/03/2015,18:39,16.5,,M,Supreme,6
1459,635,The Prosciutto and Arugula Pizza,1,11/03/2015,18:39,16.5,,M,Supreme,3
1460,636,The Five Cheese Pizza,1,11/03/2015,18:44,18.5,,L,Veggie,6
1461,636,The Four Cheese Pizza,1,11/03/2015,18:44,14.75,,M,Veggie,5
1462,636,The Southwest Chicken Pizza,1,11/03/2015,18:44,16.75,,M,Chicken,8
1463,636,The Spicy Italian Pizza,1,11/03/2015,18:44,16.5,,M,Supreme,6
1464,637,The Big Meat Pizza,1,11/03/2015,18:46,12,,S,Classic,4
1465,637,The Chicken Alfredo Pizza,1,11/03/2015,18:46,16.75,,M,Chicken,6
1466,637,The Southwest Chicken Pizza,1,11/03/2015,18:46,20.75,,L,Chicken,8
1467,637,The Vegetables + Vegetables Pizza,1,11/03/2015,18:46,12,,S,Veggie,8
1468,638,The California Chicken Pizza,1,11/03/2015,19:25,16.75,,M,Chicken,7
1469,638,The Napolitana Pizza,1,11/03/2015,19:25,12,,S,Classic,5
1470,639,The California Chicken Pizza,1,11/03/2015,19:52,20.75,,L,Chicken,7
1471,640,The Barbecue Chicken Pizza,1,11/03/2015,20:01,20.75,,L,Chicken,6
1472,640,The Big Meat Pizza,1,11/03/2015,20:01,12,,S,Classic,4
1473,640,The Spinach and Feta Pizza,1,11/03/2015,20:01,16,,M,Veggie,5
1474,641,The Vegetables + Vegetables Pizza,1,11/03/2015,21:35,16,,M,Veggie,8
1475,642,The Four Cheese Pizza,1,11/03/2015,21:49,14.75,,M,Veggie,5
1476,643,The Classic Deluxe Pizza,1,11/03/2015,22:03,16,,M,Classic,5
1477,643,The Spinach Pesto Pizza,1,11/03/2015,22:03,12.5,,S,Veggie,6
1478,644,The Green Garden Pizza,1,11/03/2015,22:22,12,,S,Veggie,5
1479,645,The Green Garden Pizza,1,11/03/2015,22:27,16,,M,Veggie,5
1480,646,The Mediterranean Pizza,1,11/03/2015,22:28,20.25,,L,Veggie,7
1481,647,The Calabrese Pizza,1,12/03/2015,11:26,12.25,,S,Supreme,6
1482,647,The Mexicana Pizza,1,12/03/2015,11:26,16,,M,Veggie,8
1483,647,"The Pepperoni, Mushroom, and Peppers Pizza",1,12/03/2015,11:26,14.5,,M,Classic,3
1484,647,The Pepperoni Pizza,1,12/03/2015,11:26,9.75,,S,Classic,2
1485,648,The California Chicken Pizza,2,12/03/2015,11:37,20.75,,L,Chicken,7
1486,648,"The Pepperoni, Mushroom, and Peppers Pizza",1,12/03/2015,11:37,11,,S,Classic,3
1487,649,The Prosciutto and Arugula Pizza,1,12/03/2015,11:56,20.75,,L,Supreme,3
1488,650,The Hawaiian Pizza,1,12/03/2015,12:00,13.25,,M,Classic,3
1489,650,The Pepper Salami Pizza,1,12/03/2015,12:00,12.5,,S,Supreme,6
1490,651,The Barbecue Chicken Pizza,1,12/03/2015,12:08,20.75,,L,Chicken,6
1491,652,The California Chicken Pizza,1,12/03/2015,12:13,16.75,,M,Chicken,7
1492,652,The Mexicana Pizza,1,12/03/2015,12:13,16,,M,Veggie,8
1493,652,The Spicy Italian Pizza,1,12/03/2015,12:13,20.75,,L,Supreme,6
1494,653,The Pepperoni Pizza,1,12/03/2015,12:18,12.5,,M,Classic,2
1495,654,The Four Cheese Pizza,1,12/03/2015,12:19,14.75,,M,Veggie,5
1496,654,The Napolitana Pizza,1,12/03/2015,12:19,20.5,,L,Classic,5
1497,654,The Pepper Salami Pizza,1,12/03/2015,12:19,20.75,,L,Supreme,6
1498,654,The Prosciutto and Arugula Pizza,1,12/03/2015,12:19,20.75,,L,Supreme,3
1499,654,The Prosciutto and Arugula Pizza,1,12/03/2015,12:19,16.5,,M,Supreme,3
1500,655,The Calabrese Pizza,1,12/03/2015,12:34,20.25,,L,Supreme,6
1501,656,The Barbecue Chicken Pizza,1,12/03/2015,12:38,12.75,,S,Chicken,6
1502,656,The Brie Carre Pizza,1,12/03/2015,12:38,23.65,,S,Supreme,6
1503,656,The California Chicken Pizza,1,12/03/2015,12:38,16.75,,M,Chicken,7
1504,656,The Green Garden Pizza,2,12/03/2015,12:38,16,,M,Veggie,5
1505,656,The Italian Capocollo Pizza,1,12/03/2015,12:38,20.5,,L,Classic,6
1506,656,The Italian Supreme Pizza,1,12/03/2015,12:38,16.5,,M,Supreme,6
1507,656,The Italian Vegetables Pizza,1,12/03/2015,12:38,16.75,,M,Veggie,7
1508,656,The Napolitana Pizza,1,12/03/2015,12:38,12,,S,Classic,5
1509,656,The Prosciutto and Arugula Pizza,1,12/03/2015,12:38,20.75,,L,Supreme,3
1510,656,The Southwest Chicken Pizza,1,12/03/2015,12:38,20.75,,L,Chicken,8
1511,656,The Spinach and Feta Pizza,2,12/03/2015,12:38,12,,S,Veggie,5
1512,656,The Thai Chicken Pizza,1,12/03/2015,12:38,20.75,,L,Chicken,5
1513,657,The Chicken Alfredo Pizza,1,12/03/2015,12:44,16.75,,M,Chicken,6
1514,658,The Thai Chicken Pizza,1,12/03/2015,13:03,16.75,,M,Chicken,5
1515,659,The Barbecue Chicken Pizza,1,12/03/2015,13:15,20.75,,L,Chicken,6
1516,659,The Classic Deluxe Pizza,1,12/03/2015,13:15,20.5,,L,Classic,5
1517,659,The Five Cheese Pizza,2,12/03/2015,13:15,18.5,,L,Veggie,6
1518,659,The Four Cheese Pizza,1,12/03/2015,13:15,17.95,,L,Veggie,5
1519,659,The Italian Supreme Pizza,1,12/03/2015,13:15,16.5,,M,Supreme,6
1520,660,The Five Cheese Pizza,1,12/03/2015,13:50,18.5,,L,Veggie,6
1521,661,The Barbecue Chicken Pizza,1,12/03/2015,13:55,20.75,,L,Chicken,6
1522,662,The Soppressata Pizza,1,12/03/2015,13:56,12.5,,S,Supreme,5
1523,662,The Spinach Supreme Pizza,1,12/03/2015,13:56,20.75,,L,Supreme,8
1524,663,The Sicilian Pizza,1,12/03/2015,14:05,16.25,,M,Supreme,6
1525,664,The Four Cheese Pizza,1,12/03/2015,14:30,17.95,,L,Veggie,5
1526,664,The Napolitana Pizza,1,12/03/2015,14:30,12,,S,Classic,5
1527,664,"The Pepperoni, Mushroom, and Peppers Pizza",1,12/03/2015,14:30,11,,S,Classic,3
1528,665,The Barbecue Chicken Pizza,1,12/03/2015,14:47,20.75,,L,Chicken,6
1529,665,The Four Cheese Pizza,1,12/03/2015,14:47,17.95,,L,Veggie,5
1530,665,"The Pepperoni, Mushroom, and Peppers Pizza",1,12/03/2015,14:47,14.5,,M,Classic,3
1531,665,The Sicilian Pizza,1,12/03/2015,14:47,20.25,,L,Supreme,6
